trial,category,coverage,count,knn,ft,pre,fc,pc,own
shapenet266,table,0.0,0.0,0.5464706235959222,0.0618245601654052,0.0601649284362793,1,1,loudspeaker
shapenet268,table,-0.23104906018664842,0.3333333333333333,0.666848673221473,0.0512862205505371,-0.0165807902812957,1,0,chair
shapenet269,table,0.0,0.0,0.2477216672449054,0.0708163380622863,0.0839261412620544,1,1,display
shapenet271,table,0.0,0.0,0.5692012665664588,0.0241569876670837,0.0667964816093444,0,1,chair
shapenet275,table,0.0,0.0,0.31908113068667143,0.1080538034439086,0.0330288410186767,1,1,airplane
shapenet276,table,0.0,0.0,0.7304053348817371,0.2268264293670654,0.0480973720550537,1,1,display
shapenet278,table,0.0,0.0,0.5178756327146964,0.0209850668907165,0.0654579997062683,0,1,watercraft
shapenet280,table,-3.083187028376488,21.0,0.1211818085805837,-0.0051326155662536,-0.0603362917900085,0,0,bench
shapenet281,table,0.0,0.0,0.3303877497947057,-0.0085894465446472,0.0092536807060241,0,1,airplane
shapenet282,table,0.0,0.0,0.6605219760580451,-0.0871782004833221,0.0400300920009613,0,1,sofa
shapenet284,table,0.0,0.0,0.5437583092296864,-0.1010112166404724,-0.0648369789123535,0,0,sofa
shapenet285,table,0.0,0.0,0.617238779268869,-0.0714724063873291,-0.0547962188720703,0,0,loudspeaker
shapenet288,table,0.0,0.0,0.33611270885837197,0.0428357720375061,0.0883724689483642,1,1,cabinet
shapenet289,table,0.0,0.0,0.7463407106715079,0.066160500049591,0.0571181774139404,1,1,chair
shapenet293,table,0.0,0.0,0.4015636067087703,0.0084868073463439,0.0921261012554168,0,1,airplane
shapenet294,table,0.0,0.0,0.38690302990054,0.1257984787225723,-0.0136311948299407,1,0,watercraft
shapenet295,table,0.0,0.0,0.27617948934867376,0.0209017395973205,0.1999466717243194,0,1,airplane
shapenet299,table,0.0,0.0,0.7429562805025337,-0.0486006140708923,-0.0583379864692688,0,0,display
shapenet300,table,0.0,0.0,0.7962512391940025,0.0477434992790222,0.023289144039154,1,1,telephone
shapenet302,table,0.0,0.0,0.8708110283935202,-0.048926293849945,-0.0698298215866088,0,0,car
shapenet303,table,0.0,0.0,0.6548749253738823,0.1833222210407257,0.1836393475532531,1,1,display
shapenet304,table,0.0,0.0,0.4933452451791966,0.1821726262569427,0.2207830548286438,1,1,chair
shapenet305,table,0.0,0.0,0.6790571261475481,-0.011610209941864,0.0379602313041687,0,1,cabinet
shapenet306,table,0.0,0.0,0.6085543021416099,0.0844016075134277,0.1116411089897155,1,1,watercraft
shapenet307,table,0.0,0.0,0.18361492508265567,0.1347141861915588,0.0181712508201599,1,1,chair
shapenet308,table,0.0,0.0,0.28865827011654677,-0.0177671313285827,-0.0062736272811889,0,0,airplane
shapenet310,table,-2.829597905631513,25.0,0.12617169136134446,-0.0197710990905761,0.0479352474212646,0,1,bench
shapenet311,table,0.0,0.0,0.6327705455580862,0.1379767656326294,-0.0052577853202819,1,0,sofa
shapenet321,table,0.0,0.0,0.30777487456753105,-0.0246461629867553,-0.058578073978424,0,0,sofa
shapenet323,table,0.0,0.0,0.26100623204559914,-0.015915036201477,-0.0370676517486572,0,0,airplane
shapenet328,table,-0.9985774245179969,2.0,0.2622576013738506,0.1275243759155273,0.1250616312026977,1,1,table
shapenet330,table,0.0,0.0,0.19183221196367575,0.176426887512207,0.2286310195922851,1,1,airplane
shapenet332,table,0.0,0.0,0.2227292184939407,0.0008554458618164,0.1926169395446777,0,1,airplane
shapenet333,table,0.0,0.0,0.7688520356769512,-0.0187870562076568,-0.0475676953792572,0,0,telephone
shapenet335,table,0.0,0.0,0.37286681604894084,0.0060937404632568,-0.0511876344680786,0,0,lamp
shapenet337,table,0.0,0.0,0.7613088081126683,0.0097473859786987,-0.0857526063919067,1,0,cabinet
shapenet345,table,-1.4648163848908131,5.333333333333333,0.16070331911564095,0.116030216217041,0.1732369661331176,1,1,airplane
shapenet346,table,0.0,0.0,0.8491142434107304,0.0168341994285583,-0.0730123519897461,0,0,telephone
shapenet347,table,0.0,0.0,0.45427369049026733,0.1428476572036743,-0.0074700713157653,1,0,watercraft
shapenet348,table,-1.0451647386430498,7.333333333333333,0.23957908807458742,0.0941141843795776,0.0185957551002502,1,0,bench
shapenet350,table,0.0,0.0,0.4636136106888354,0.1587581634521484,0.1310572922229766,1,1,table
shapenet351,table,0.0,0.0,0.6829570400724466,0.0386811792850494,0.0160931348800659,0,0,telephone
shapenet352,table,0.0,0.0,0.6524689545272601,0.1169769763946533,0.0467656552791595,1,1,watercraft
shapenet355,table,-0.23104906018664842,0.3333333333333333,0.54621098746798,-0.0072011351585388,-0.0178040266036987,0,0,cabinet
shapenet356,table,0.0,0.0,0.44380123141499955,0.1951388120651245,0.10286545753479,1,1,watercraft
shapenet358,table,0.0,0.0,0.385268735950504,0.0810658931732177,0.057732880115509,1,1,watercraft
shapenet359,table,0.0,0.0,0.27961357231006484,0.0259991884231567,-0.0478738546371459,1,0,chair
shapenet361,table,-0.8283022165960001,3.6666666666666665,0.46307969307023206,0.4383775591850281,0.2869221270084381,1,1,lamp
shapenet363,table,0.0,0.0,0.664696397675414,-0.0098287463188171,-0.063596487045288,0,0,car
shapenet366,table,0.0,0.0,0.3670205742937697,0.0952879786491394,0.0049522519111633,1,0,table
shapenet368,table,0.0,0.0,0.5463294040109585,0.1457098424434662,0.0200671553611755,1,1,sofa
shapenet370,table,0.0,0.0,0.6690784561660005,0.1220060884952545,-0.0029332041740417,1,0,display
shapenet372,table,0.0,0.0,0.47941305724918176,0.1099632680416107,-0.0663862526416778,1,0,chair
shapenet374,table,-1.4255553730053518,23.666666666666668,0.2350774182997021,0.0854344964027404,0.016306459903717,1,1,lamp
shapenet375,table,0.0,0.0,0.8556371003940048,0.0534034967422485,-0.0518829822540283,1,0,car
shapenet376,table,0.0,0.0,0.5844677703424198,0.1499965190887451,0.0510373711585998,1,1,loudspeaker
shapenet377,table,0.0,0.0,0.8649061913594688,0.0499833226203918,-0.0024123787879943,1,0,car
shapenet378,table,0.0,0.0,0.2684320071332343,0.0127042531967163,-0.0633582472801208,0,0,airplane
shapenet379,table,0.0,0.0,0.6835340880448163,0.141053020954132,0.1614041328430175,1,1,chair
shapenet380,table,0.0,0.0,0.6527507517850376,-0.0135681629180908,-0.0214902162551879,0,0,telephone
shapenet385,table,-2.0296816251489487,13.333333333333334,0.18770234611894368,0.1879630386829376,-0.0113636851310729,1,0,watercraft
shapenet387,table,0.0,0.0,0.42721051345206984,-0.048097550868988,-0.0022946596145629,0,0,table
shapenet388,table,-1.2378573555681027,13.333333333333334,0.582272866004003,-0.0526880621910095,0.0488553047180175,0,1,chair
shapenet389,table,0.0,0.0,0.4806860257632846,-0.0433570146560668,-0.0395524501800537,0,0,cabinet
shapenet392,table,0.0,0.0,0.47567481529346106,0.0956191420555114,0.0144106745719909,1,0,display
shapenet393,table,0.0,0.0,0.33113414422470044,0.0273684859275817,0.1932362914085388,0,1,airplane
shapenet397,table,0.0,0.0,0.7827959342914866,0.0173150897026062,0.0664495825767517,0,1,cabinet
shapenet400,table,0.0,0.0,0.5620986771068619,0.0530501008033752,-0.0543197393417358,1,0,display
shapenet405,table,0.0,0.0,0.8771580591740724,0.0309997797012329,0.0076000094413757,0,0,car
shapenet410,table,-1.0986122886681098,8.666666666666666,0.17401653595456482,0.1885400414466858,0.166029155254364,1,1,bench
shapenet411,table,0.0,0.0,0.5187724305345948,0.1472776532173156,0.1382727622985839,1,1,loudspeaker
shapenet412,table,0.0,0.0,0.8467823985018276,0.0428334474563598,-0.0202662348747253,0,0,car
shapenet413,table,-0.7324081924454066,1.3333333333333333,0.3427854599372783,0.1003665626049041,0.0078625082969665,1,0,table
shapenet415,table,0.0,0.0,0.5458149133120821,0.1115864515304565,0.0046307742595672,1,0,watercraft
shapenet418,table,0.0,0.0,0.3182740703880747,0.0329023599624633,0.034698486328125,0,1,lamp
shapenet420,table,0.0,0.0,0.86773865497773,-0.0017171502113342,0.0226578712463378,0,0,telephone
shapenet422,table,0.0,0.0,0.24533140805448203,-0.0272021293640136,-0.0705592036247253,0,0,watercraft
shapenet423,table,0.0,0.0,0.5368085912286001,0.0534151196479797,-0.0054593682289123,1,0,sofa
shapenet424,table,-0.9634572526320548,1.6666666666666667,0.26901934306043424,-0.0233330726623535,-0.0777380466461181,0,0,table
shapenet429,table,0.0,0.0,0.32003096981967327,-0.029610276222229,-0.0763487219810485,0,0,watercraft
shapenet431,table,0.0,0.0,0.6212546185658279,0.0910161733627319,0.0547612309455871,1,1,lamp
shapenet432,table,0.0,0.0,0.8451298025224526,0.0785977244377136,-0.0016281604766845,1,0,car
shapenet439,table,0.0,0.0,0.5953119657304176,0.022911787033081,0.0456329882144928,0,0,lamp
shapenet440,table,-0.23104906018664842,0.3333333333333333,0.5446576728559892,-0.1111185550689697,-0.0856775939464569,0,0,sofa
shapenet443,table,-0.8796857765384195,4.333333333333333,0.2628960669389435,-0.1032781600952148,-0.108356237411499,0,0,table
shapenet444,table,0.0,0.0,0.849216233135918,0.1195778846740722,0.011464774608612,1,1,telephone
shapenet447,table,0.0,0.0,0.7735539173682863,0.0582550168037414,0.0506009757518768,0,1,telephone
shapenet449,table,0.0,0.0,0.23541746979946443,0.0244519710540771,0.0711019039154052,0,1,airplane
shapenet450,table,0.0,0.0,0.869593733950165,0.0709147453308105,-0.0106181800365448,1,0,car
shapenet453,table,0.0,0.0,0.3511109753148885,0.1775270104408264,0.0975065231323242,1,1,chair
shapenet455,table,-1.253733371897854,14.0,0.2891967049943108,0.2057883143424987,0.0083281397819519,1,0,watercraft
shapenet458,table,0.0,0.0,0.8458568676391619,0.090585172176361,-0.0115940570831298,1,0,car
shapenet459,table,0.0,0.0,0.28417686761783084,0.0628684759140014,-0.0250212550163269,1,0,airplane
shapenet461,table,0.0,0.0,0.7893468315663096,-0.0017672181129455,-0.0155627131462097,0,0,car
shapenet462,table,0.0,0.0,0.5171980575710967,-0.0310423374176025,-0.0238116383552551,0,0,sofa
shapenet464,table,0.0,0.0,0.5070108307631287,-0.0008068680763244,-0.0743521451950073,0,0,sofa
shapenet469,table,0.0,0.0,0.5407115125120407,0.1276954412460327,0.1921848654747009,1,1,loudspeaker
shapenet471,table,0.0,0.0,0.2722845771206779,0.0109886527061462,0.1122706532478332,0,1,airplane
shapenet473,table,0.0,0.0,0.27434730446280353,-0.019508957862854,0.1922177374362945,0,1,airplane
shapenet474,table,0.0,0.0,0.584551286234681,0.0272787809371948,0.0495787262916564,0,1,display
shapenet476,table,0.0,0.0,0.24146218555113322,0.0103918313980102,0.1686484813690185,0,1,airplane
shapenet477,table,0.0,0.0,0.7496478286842222,0.0467444658279418,-0.0482565760612487,1,0,car
shapenet478,table,0.0,0.0,0.5792731262151135,0.0376527905464172,0.3121099919080734,0,1,chair
shapenet480,table,-2.7183582959371466,38.666666666666664,0.2351962625872945,0.2649858444929123,0.0553798675537109,1,1,watercraft
shapenet482,table,0.0,0.0,0.7322958773835816,0.1531993150711059,0.1997835636138916,1,1,chair
shapenet484,table,0.0,0.0,0.2444186862683193,-0.051123023033142,-0.072366178035736,0,0,airplane
shapenet486,table,0.0,0.0,0.8129045986778131,0.121735394001007,-0.050944983959198,1,0,telephone
shapenet488,table,0.0,0.0,0.8833234029079304,-0.0773952007293701,-0.014797031879425,0,0,car
shapenet490,table,0.0,0.0,0.6572965005404949,0.0638512969017028,0.104284644126892,1,1,cabinet
shapenet496,table,0.0,0.0,0.6522610078936947,0.340595006942749,0.1670287251472473,1,1,watercraft
shapenet497,table,0.0,0.0,0.6919687204490796,-0.03342866897583,0.0125258564949035,0,0,cabinet
shapenet498,table,0.0,0.0,0.5348726635229643,-0.0181314945220947,-0.0323807895183563,0,0,loudspeaker
shapenet501,table,0.0,0.0,0.2640149062667306,0.0522277355194091,0.1510275602340698,1,1,airplane
shapenet504,table,0.0,0.0,0.2717246199949505,-0.0708227157592773,-0.0956886410713195,0,0,airplane
shapenet505,table,0.0,0.0,0.6882454669323534,0.0735994577407836,0.0774000287055969,1,1,display
shapenet506,table,0.0,0.0,0.5529437421520021,-0.0689023733139038,-0.0969523787498474,0,0,sofa
shapenet507,table,0.0,0.0,0.3080688262213851,0.0299327969551086,0.1492902636528015,1,1,airplane
shapenet509,table,0.0,0.0,0.5240082475454749,0.0673674941062927,0.0075249671936035,1,1,sofa
shapenet510,table,0.0,0.0,0.42725898374421883,-0.0090319514274597,-0.0047419965267181,0,0,telephone
shapenet513,table,-1.2688874965901065,14.666666666666666,0.4560482934838617,-0.0483123660087585,-0.0260153412818908,0,0,telephone
shapenet514,table,0.0,0.0,0.5543496386759226,0.0170375108718872,0.0532336235046386,0,1,sofa
shapenet515,table,0.0,0.0,0.4273813600297876,0.1440551877021789,0.0899977684020996,1,1,bench
shapenet516,table,0.0,0.0,0.7517376042728966,0.1023414731025695,0.0855721831321716,1,1,display
shapenet518,table,0.0,0.0,0.7143025318129866,0.0851756334304809,0.0327661037445068,1,0,chair
shapenet520,table,0.0,0.0,0.3273594014893824,-0.0003875494003295,0.15169358253479,0,1,airplane
shapenet521,table,0.0,0.0,0.6573147539374782,0.0830006599426269,0.0781649351119995,1,1,display
shapenet523,table,0.0,0.0,0.28057007805752215,0.1663137674331665,0.3041170239448547,1,1,airplane
shapenet526,table,0.0,0.0,0.7267175285300308,0.0115385055541992,0.0717094540596008,0,1,cabinet
shapenet527,table,0.0,0.0,0.6744615450253907,0.0775917768478393,-0.0119919180870056,1,0,sofa
shapenet529,table,0.0,0.0,0.5007309332910593,0.0611827969551086,-0.033578336238861,1,0,chair
shapenet534,table,-3.6228561495265716,39.333333333333336,0.0978319052369155,0.0717485547065734,0.1178936064243316,1,1,bench
shapenet535,table,0.0,0.0,0.5594859440719034,-0.1090989112854003,-0.03757244348526,0,0,chair
shapenet537,table,0.0,0.0,0.6664458050277957,0.0815399885177612,0.0189718008041381,1,0,watercraft
shapenet541,table,0.0,0.0,0.745564038035909,0.0401824116706848,0.033824622631073,1,1,cabinet
shapenet544,table,0.0,0.0,0.45337485961570323,-0.0023138523101806,-0.057002305984497,0,0,cabinet
shapenet546,table,0.0,0.0,0.17679753810840979,0.3574680462479591,0.1676487922668457,1,1,watercraft
shapenet547,table,0.0,0.0,0.45758254939250914,0.1914359927177429,0.1354497075080871,1,1,loudspeaker
shapenet548,table,0.0,0.0,0.8709922540664486,-0.0728196501731872,-0.0573607087135314,0,0,car
shapenet550,table,0.0,0.0,0.8154995202388312,0.0388553142547607,-0.0747300386428833,1,0,telephone
shapenet554,table,0.0,0.0,0.28289872259280596,0.0510021448135376,0.0332262516021728,1,1,airplane
shapenet555,table,-1.5350567286626973,6.0,0.24655675180780998,0.0155947804450988,-0.0763022303581237,1,0,watercraft
shapenet567,table,0.0,0.0,0.4369303582807704,0.0341550707817077,0.0099655091762542,1,0,loudspeaker
shapenet569,table,0.0,0.0,0.6412521350770878,0.056630253791809,0.0158235728740692,1,0,cabinet
shapenet572,table,0.0,0.0,0.6131650166772877,0.1778238415718078,0.0966692566871643,1,1,telephone
shapenet574,table,0.0,0.0,0.2540738060376248,0.050279676914215,0.2388920187950134,1,1,airplane
shapenet577,table,0.0,0.0,0.693577000530054,0.145497441291809,0.0461806654930114,1,1,car
shapenet580,table,0.0,0.0,0.6325956234014907,0.2457786798477172,0.088329941034317,1,1,chair
shapenet584,table,-3.6195637526362936,36.333333333333336,0.09130357155092528,0.0580275654792785,-0.007205307483673,1,0,bench
shapenet586,table,-3.601541345546202,35.666666666666664,0.09454106016878022,0.1302788853645324,0.0507627129554748,1,0,bench
shapenet590,table,-1.2904003369692971,15.666666666666666,0.2545207215033091,0.218632161617279,0.0060118436813354,1,0,watercraft
shapenet591,table,-1.2378573555681027,13.333333333333334,0.25409588094034663,0.191890001296997,0.1472237706184387,1,1,bench
shapenet592,table,0.0,0.0,0.6626073668764652,0.006338745355606,0.1592596769332885,0,1,chair
shapenet593,table,0.0,0.0,0.7588017273927482,0.0096728205680847,-0.048413872718811,1,0,display
shapenet597,table,0.0,0.0,0.2840123530199424,-0.0214865207672119,0.0208253264427185,0,1,airplane
shapenet598,table,0.0,0.0,0.2645448453251487,0.0777382254600524,0.2814482450485229,1,1,airplane
shapenet599,table,0.0,0.0,0.6255545219884827,0.0432026088237762,-0.0695875585079193,1,0,cabinet
shapenet600,table,0.0,0.0,0.34409803961688784,-0.0412478446960449,0.0845870375633239,0,1,airplane
shapenet604,table,0.0,0.0,0.7199776932898189,-0.0748812556266784,-0.1056732237339019,0,0,cabinet
shapenet605,table,0.0,0.0,0.23358818125185152,0.031113177537918,0.0147233009338378,1,0,watercraft
shapenet608,table,0.0,0.0,0.6126241208698505,0.0386325120925903,0.1172830462455749,0,1,chair
shapenet609,table,0.0,0.0,0.2886544833451001,-0.0108188986778259,0.078905165195465,0,1,airplane
shapenet612,table,0.0,0.0,0.285124768780594,-0.0221909880638122,-0.0725151896476745,0,0,airplane
shapenet616,table,0.0,0.0,0.7644128393236976,0.1599612832069397,0.1444228291511535,1,1,chair
shapenet617,table,0.0,0.0,0.8344907220962249,-0.0378961563110351,-0.0648699104785919,0,0,car
shapenet619,table,0.0,0.0,0.5428473374446746,0.009211778640747,-0.0912733674049377,1,0,sofa
shapenet620,table,-0.46209812037329684,0.6666666666666666,0.5458708509957887,-0.0369313359260559,0.0618963241577148,0,1,loudspeaker
shapenet622,table,-3.390356317760302,31.666666666666668,0.10584243212990391,0.1642293334007263,0.0811740756034851,1,1,watercraft
shapenet623,table,0.0,0.0,0.8668049526929695,0.0358898043632507,0.0002508759498596,0,0,car
shapenet628,table,0.0,0.0,0.5274157028732549,-0.0275942683219909,-0.0581055283546447,0,0,sofa
shapenet629,table,0.0,0.0,0.41006589275230404,0.1398372054100036,0.0631337463855743,1,1,watercraft
shapenet633,table,-2.1289597731208816,23.0,0.15015679885041613,0.1709753274917602,0.0887197256088256,1,1,bench
shapenet635,table,-2.5179369506694105,20.666666666666668,0.14573819090576226,0.0880088210105896,0.0168339610099792,1,1,bench
shapenet636,table,0.0,0.0,0.7511013189291931,0.0321734547615051,-0.0204922556877136,1,0,telephone
shapenet638,table,-0.23104906018664842,0.3333333333333333,0.6289646896253501,0.0155190229415893,0.1029821634292602,0,1,cabinet
shapenet639,table,0.0,0.0,0.2708625530758437,0.0097103714942932,-0.0371086299419403,0,0,lamp
shapenet640,table,-3.494665936155824,40.666666666666664,0.12253697888462288,0.1132763624191284,-0.0215262174606323,1,0,bench
shapenet644,table,0.0,0.0,0.7826729169849033,0.0764453411102294,-0.0184158086776733,1,0,display
shapenet646,table,0.0,0.0,0.5178438091623844,0.0091739296913146,0.0501002669334411,0,1,loudspeaker
shapenet652,table,0.0,0.0,0.27586267358140365,0.0495195984840393,0.099647432565689,1,1,airplane
shapenet653,table,0.0,0.0,0.6333916391755425,-0.0470595955848693,-0.043292611837387,0,0,cabinet
shapenet656,table,0.0,0.0,0.4632372894419163,-0.1054166555404663,-0.0465108752250671,0,0,loudspeaker
shapenet658,table,0.0,0.0,0.3014343782639986,0.0081570148468017,0.1242203116416931,0,1,airplane
shapenet662,table,0.0,0.0,0.46295989241918595,-0.0677401423454284,-0.032472550868988,0,0,telephone
shapenet664,table,0.0,0.0,0.6576267830529856,0.0196418166160583,0.0404214262962341,1,1,loudspeaker
shapenet665,table,-0.7324081924454066,1.3333333333333333,0.23370176411337187,0.1184010505676269,0.216950386762619,1,1,airplane
shapenet666,table,0.0,0.0,0.49465881177679,0.1844373345375061,0.1202899813652038,1,1,chair
shapenet667,table,-3.2019183814102816,31.0,0.12780025025235794,0.0502734780311584,0.0059669613838195,1,0,bench
shapenet677,table,0.0,0.0,0.8116600675182113,0.0040061473846435,0.0916127860546112,0,1,car
shapenet678,table,0.0,0.0,0.3159069372574354,0.0262849926948547,0.0600859522819519,1,1,airplane
shapenet679,table,0.0,0.0,0.6023342454884766,0.2207389771938324,0.3116668462753296,1,1,loudspeaker
shapenet682,table,0.0,0.0,0.30269431476306524,0.0238958597183227,0.2401564717292785,1,1,airplane
shapenet683,table,0.0,0.0,0.5218021764777361,0.0498300194740295,0.0489208698272705,1,1,chair
shapenet686,table,0.0,0.0,0.3739453280997845,0.0621991753578186,0.0645036697387695,1,1,chair
shapenet687,table,-0.46209812037329684,0.6666666666666666,0.43446141420498113,0.1331796646118164,0.0865823030471801,1,1,cabinet
shapenet690,table,0.0,0.0,0.7681541347361084,0.2100164592266082,0.1138461828231811,1,1,telephone
shapenet691,table,-3.9389581699619605,51.666666666666664,0.08382304514896222,0.1184073686599731,0.1727542281150818,1,1,bench
shapenet692,table,0.0,0.0,0.7341568131168631,0.1263026595115661,0.0307862758636474,1,1,display
shapenet693,table,0.0,0.0,0.43137740847509454,-0.04267019033432,-0.0502444505691528,0,0,table
shapenet697,table,0.0,0.0,0.613959447754558,0.1678287982940673,0.0468218326568603,1,1,chair
shapenet699,table,0.0,0.0,0.8797936737651167,-0.0568569302558898,-0.005961000919342,0,0,car
shapenet702,table,-2.1485732731285263,24.333333333333332,0.1406681715015989,0.0801252126693725,0.0059122145175933,1,0,bench
shapenet703,table,0.0,0.0,0.6439556692177262,-0.0462502539157867,-0.0705913007259368,0,0,loudspeaker
shapenet708,table,-3.538951313425823,37.333333333333336,0.09979120339318141,0.0985755920410156,0.0722074508666992,1,1,bench
shapenet711,table,0.0,0.0,0.4773252554796386,-0.0305703282356262,-0.0022562742233276,0,0,watercraft
shapenet714,table,-2.3310050409776535,21.333333333333332,0.22652097682413538,0.2026487588882446,0.1666880846023559,1,1,bench
shapenet715,table,0.0,0.0,0.2956443389753633,0.2497307658195495,0.0485840439796447,1,1,lamp
shapenet718,table,-1.2904003369692971,15.666666666666666,0.5102299114420542,0.2105830907821655,0.1401979923248291,1,1,bench
shapenet719,table,0.0,0.0,0.6863828051905644,0.0520688295364379,0.1261869072914123,1,1,display
shapenet722,table,-0.46209812037329684,0.6666666666666666,0.486683672848242,0.1691061854362487,0.2045737206935882,1,1,sofa
shapenet724,table,0.0,0.0,0.7011007694767141,0.2410463988780975,0.0190478563308715,1,0,watercraft
shapenet725,table,-0.23104906018664842,0.3333333333333333,0.5042492321767602,0.1525470614433288,-0.0641862154006958,1,0,loudspeaker
shapenet732,table,-1.7383119192029952,15.666666666666666,0.13698359967586157,0.0458059310913085,0.0310445427894592,1,1,chair
shapenet734,table,0.0,0.0,0.7419501462674396,-0.0432751178741455,0.1137009859085083,0,1,telephone
shapenet736,table,0.0,0.0,0.2694326329396026,0.0668172240257263,0.1655927896499633,1,1,airplane
shapenet739,table,0.0,0.0,0.27274688651492546,-0.0211044549942016,0.0379926562309265,0,1,airplane
shapenet740,table,0.0,0.0,0.5487254759408965,0.1521039605140686,0.1906964778900146,1,1,chair
shapenet743,table,0.0,0.0,0.34603810313482475,-0.0519260764122009,-0.0346428155899047,0,0,table
shapenet744,table,0.0,0.0,0.6768292333164663,0.0198327302932739,-0.0661205649375915,0,0,loudspeaker
shapenet749,table,0.0,0.0,0.7463626029833933,0.0567297339439392,-0.0004715323448181,1,0,display
shapenet751,table,0.0,0.0,0.5416319931948447,-0.0972071886062622,-0.1240255236625671,0,0,display
shapenet757,table,0.0,0.0,0.8284462498989121,0.0711301565170288,0.0870080590248107,1,1,telephone
shapenet759,table,0.0,0.0,0.7348894029120753,0.0316584110260009,-0.0092962980270385,1,0,chair
shapenet760,table,0.0,0.0,0.7221540335898872,0.0511785149574279,-0.0483216941356658,1,0,telephone
shapenet761,table,0.0,0.0,0.3370827740304884,-0.0048842430114746,-0.0219002664089202,0,0,table
shapenet762,table,-2.4026199571441587,20.333333333333332,0.11835787362481602,0.1550306677818298,0.1583147644996643,1,1,bench
shapenet766,table,0.0,0.0,0.3632068794532919,0.0307849049568176,-0.0825366377830505,1,0,table
shapenet770,table,-1.7099662383076912,8.0,0.18979569266700683,0.0030490159988403,-0.0033552646636962,0,0,airplane
shapenet771,table,0.0,0.0,0.25205595032856426,0.0165485739707946,0.0032296180725097,0,0,airplane
shapenet772,table,-3.715688537151474,49.333333333333336,0.08866300589093257,0.0367666482925415,0.0124148428440094,0,0,bench
shapenet773,table,-0.23104906018664842,0.3333333333333333,0.2987617745321846,0.1099510192871093,0.077958345413208,1,1,table
shapenet774,table,-0.46209812037329684,0.6666666666666666,0.541547476135303,0.0283143520355224,0.0024951100349426,1,0,loudspeaker
shapenet775,table,0.0,0.0,0.7403892246367034,0.0105933547019958,-0.0427635908126831,0,0,loudspeaker
shapenet782,table,0.0,0.0,0.4486877234972668,0.0925868153572082,0.0130807161331176,1,1,chair
shapenet790,table,0.0,0.0,0.5036137801335366,0.125328242778778,0.0784856081008911,1,1,loudspeaker
shapenet791,table,0.0,0.0,0.25138074613347944,0.0699692368507385,0.1256563067436218,1,1,airplane
shapenet796,table,-0.23104906018664842,0.3333333333333333,0.6327088381893483,0.0639680624008178,0.0584169626235961,1,1,loudspeaker
shapenet797,table,0.0,0.0,0.5223256411952857,0.0152711272239685,0.0203036367893219,0,1,sofa
shapenet798,table,-0.6486367163517711,2.0,0.4458991127097148,0.0719460844993591,-0.0108460485935211,1,0,table
shapenet799,table,0.0,0.0,0.8400011556682935,0.0045694112777709,-0.0312206149101257,0,0,car
shapenet800,table,-1.0451647386430498,7.333333333333333,0.19877730687041997,0.0073482394218444,0.0754708051681518,0,1,airplane
shapenet801,table,-0.23104906018664842,0.3333333333333333,0.5239908036450082,-0.014732539653778,-0.0518797039985656,0,0,loudspeaker
shapenet804,table,0.0,0.0,0.40885240226633224,0.0448332428932189,0.0670865178108215,1,1,airplane
shapenet805,table,-0.23104906018664842,0.3333333333333333,0.6373624713863059,0.0644957423210144,-0.0098984837532043,1,0,cabinet
shapenet808,table,0.0,0.0,0.221588512700608,0.0353679060935974,0.0088022351264953,0,0,chair
shapenet811,table,-2.2674649211081035,19.333333333333332,0.2035405436797172,0.0438693761825561,-0.04999840259552,1,0,table
shapenet812,table,0.0,0.0,0.7627617931917676,0.0369086265563964,0.0168808698654174,1,0,cabinet
shapenet813,table,0.0,0.0,0.8749664198149109,-0.0325222015380859,-0.0049038529396057,0,0,car
shapenet814,table,0.0,0.0,0.8049844625185253,-0.0055353045463562,-0.062924325466156,0,0,car
shapenet816,table,-0.9634572526320548,1.6666666666666667,0.33029679028846576,0.0899252891540527,0.1665162444114685,1,1,table
shapenet817,table,-0.23104906018664842,0.3333333333333333,0.5358680534698262,0.2185138463973999,0.1827784180641174,1,1,cabinet
shapenet818,table,0.0,0.0,0.8687783219792199,0.1862215995788574,0.1690474152565002,1,1,car
shapenet820,table,0.0,0.0,0.7033083725658145,0.0653539299964904,0.1661158204078674,1,1,chair
shapenet825,table,-0.7324081924454066,1.3333333333333333,0.4404175153682653,-0.0756134092807769,-0.1114904880523681,0,0,table
shapenet826,table,-0.46209812037329684,1.0,0.4384788464354667,0.0276679992675781,0.0272364616394042,0,0,table
shapenet827,table,-2.1459172165788005,16.0,0.18369328586435665,0.0827401876449585,0.1392627954483032,1,1,airplane
shapenet831,table,0.0,0.0,0.3197045597336512,0.4622330218553543,0.1035825908184051,1,1,watercraft
shapenet832,table,-3.5553480614894135,34.0,0.09771042769980286,-0.0164828896522521,-0.0819031596183776,0,0,bench
shapenet833,table,0.0,0.0,0.40579323749735674,-0.0337492525577545,-0.0269570052623748,0,0,watercraft
shapenet835,table,0.0,0.0,0.3452545354659448,0.093729555606842,0.0099040269851684,1,0,airplane
shapenet837,table,0.0,0.0,0.6582293307146783,-0.0159702897071838,-0.0380144119262695,0,0,cabinet
shapenet840,table,0.0,0.0,0.6816374228700006,0.082328975200653,0.0693278312683105,1,1,chair
shapenet845,table,0.0,0.0,0.4569335799212806,0.0795999765396118,-0.0133445262908935,1,0,sofa
