dataset,condition,trial,oddity_index,images,pair_distance
airplane,airplane_cluster2,airplane_c2_22944fabf8a9763f28132d87f74ffe13_1,2,"['airplane_22944fabf8a9763f28132d87f74ffe13_007.png', 'airplane_22944fabf8a9763f28132d87f74ffe13_005.png', 'airplane_7ef375680d89c711c8db97d9bc169245_001.png']",0.13514966014022645
airplane,airplane_cluster2,airplane_c2_22944fabf8a9763f28132d87f74ffe13_2,1,"['airplane_22944fabf8a9763f28132d87f74ffe13_008.png', 'airplane_7bd43965f17c25377209009cfb89d4bd_000.png', 'airplane_22944fabf8a9763f28132d87f74ffe13_014.png']",0.15812465514154528
bench,bench_cluster0,bench_c0_56916be69d224f2a3569fd2bf3d0a41b_0,2,"['bench_56916be69d224f2a3569fd2bf3d0a41b_005.png', 'bench_56916be69d224f2a3569fd2bf3d0a41b_000.png', 'bench_1093ca7b44ac90cd902e30b4d3d9167d_005.png']",0.06649313509762278
bench,bench_cluster0,bench_c0_56916be69d224f2a3569fd2bf3d0a41b_1,0,"['bench_e9491a1e77cb2a65cb6a91bf3956b490_004.png', 'bench_56916be69d224f2a3569fd2bf3d0a41b_011.png', 'bench_56916be69d224f2a3569fd2bf3d0a41b_013.png']",0.07469573570482269
bench,bench_cluster0,bench_c0_56916be69d224f2a3569fd2bf3d0a41b_2,0,"['bench_9bd3bcb173dc1fdd73141c5c444ce860_014.png', 'bench_56916be69d224f2a3569fd2bf3d0a41b_001.png', 'bench_56916be69d224f2a3569fd2bf3d0a41b_014.png']",0.07547409443070585
bench,bench_cluster0,bench_c0_ff8f8d280de66226d2b12aa6a0f050b3_0,0,"['bench_9663627be99d2e27d2b12aa6a0f050b3_012.png', 'bench_ff8f8d280de66226d2b12aa6a0f050b3_013.png', 'bench_ff8f8d280de66226d2b12aa6a0f050b3_004.png']",0.008377802699786496
bench,bench_cluster0,bench_c0_ff8f8d280de66226d2b12aa6a0f050b3_1,0,"['bench_437167659b0b5a8fce8fba09dd640742_012.png', 'bench_ff8f8d280de66226d2b12aa6a0f050b3_004.png', 'bench_ff8f8d280de66226d2b12aa6a0f050b3_012.png']",0.08982492338276782
bench,bench_cluster0,bench_c0_ff8f8d280de66226d2b12aa6a0f050b3_2,1,"['bench_ff8f8d280de66226d2b12aa6a0f050b3_010.png', 'bench_cc5d0040931906ae81faebbdea6bd9be_013.png', 'bench_ff8f8d280de66226d2b12aa6a0f050b3_001.png']",0.09940972057999453
bench,bench_cluster0,bench_c0_90a309f7ac2c947f155d75bbf62b80_0,0,"['bench_db4aeb6354f5bd0dd4d8765e3910f617_011.png', 'bench_90a309f7ac2c947f155d75bbf62b80_010.png', 'bench_90a309f7ac2c947f155d75bbf62b80_003.png']",0.05472883808675322
bench,bench_cluster0,bench_c0_90a309f7ac2c947f155d75bbf62b80_1,1,"['bench_90a309f7ac2c947f155d75bbf62b80_001.png', 'bench_9c8aba47e37b1eff155d75bbf62b80_000.png', 'bench_90a309f7ac2c947f155d75bbf62b80_007.png']",0.05320430550133792
bench,bench_cluster0,bench_c0_90a309f7ac2c947f155d75bbf62b80_2,2,"['bench_90a309f7ac2c947f155d75bbf62b80_007.png', 'bench_90a309f7ac2c947f155d75bbf62b80_001.png', 'bench_f2390f9103195622ad5067eac75a07f7_011.png']",0.08922947482689181
bench,bench_cluster0,bench_c0_f5ca026c6cb2b06b56be5749887a17a3_0,2,"['bench_f5ca026c6cb2b06b56be5749887a17a3_009.png', 'bench_f5ca026c6cb2b06b56be5749887a17a3_014.png', 'bench_1093ca7b44ac90cd902e30b4d3d9167d_001.png']",0.020055987469543846
bench,bench_cluster0,bench_c0_f5ca026c6cb2b06b56be5749887a17a3_1,0,"['bench_d9b39a2a427c17ed43d55fea640906fa_004.png', 'bench_f5ca026c6cb2b06b56be5749887a17a3_008.png', 'bench_f5ca026c6cb2b06b56be5749887a17a3_009.png']",0.00929616471418282
bench,bench_cluster0,bench_c0_f5ca026c6cb2b06b56be5749887a17a3_2,0,"['bench_d9b39a2a427c17ed43d55fea640906fa_012.png', 'bench_f5ca026c6cb2b06b56be5749887a17a3_012.png', 'bench_f5ca026c6cb2b06b56be5749887a17a3_008.png']",0.00929616471418282
bench,bench_cluster0,bench_c0_a8be828647ebc817abeb67a6e14a6d65_0,1,"['bench_a8be828647ebc817abeb67a6e14a6d65_012.png', 'bench_437167659b0b5a8fce8fba09dd640742_008.png', 'bench_a8be828647ebc817abeb67a6e14a6d65_003.png']",0.38170759329893333
bench,bench_cluster0,bench_c0_a8be828647ebc817abeb67a6e14a6d65_1,0,"['bench_8417c3b75ce474d217b431cae0dd70ed_008.png', 'bench_a8be828647ebc817abeb67a6e14a6d65_008.png', 'bench_a8be828647ebc817abeb67a6e14a6d65_003.png']",0.18902592723011968
bench,bench_cluster0,bench_c0_a8be828647ebc817abeb67a6e14a6d65_2,1,"['bench_a8be828647ebc817abeb67a6e14a6d65_014.png', 'bench_8f102661c3efbdd184f92715bac39b74_010.png', 'bench_a8be828647ebc817abeb67a6e14a6d65_013.png']",0.40017285982808704
bench,bench_cluster0,bench_c0_6d9c95a2409a8c90391e4d6c585a697a_0,1,"['bench_6d9c95a2409a8c90391e4d6c585a697a_013.png', 'bench_739d41c59dc387e575f9747ff6fb5e8_008.png', 'bench_6d9c95a2409a8c90391e4d6c585a697a_002.png']",0.4407202033026342
bench,bench_cluster0,bench_c0_6d9c95a2409a8c90391e4d6c585a697a_1,2,"['bench_6d9c95a2409a8c90391e4d6c585a697a_002.png', 'bench_6d9c95a2409a8c90391e4d6c585a697a_009.png', 'bench_6a6aba2dd0491b99cb2a965e75be701c_005.png']",0.41487448424803863
bench,bench_cluster0,bench_c0_6d9c95a2409a8c90391e4d6c585a697a_2,1,"['bench_6d9c95a2409a8c90391e4d6c585a697a_005.png', 'bench_3f50c37f196c541e776d8bc79b9caa2c_005.png', 'bench_6d9c95a2409a8c90391e4d6c585a697a_013.png']",0.31226574149822395
bench,bench_cluster0,bench_c0_5f355af51670666cfbf62ed378434fd1_0,2,"['bench_5f355af51670666cfbf62ed378434fd1_002.png', 'bench_5f355af51670666cfbf62ed378434fd1_009.png', 'bench_9c8aba47e37b1eff155d75bbf62b80_005.png']",0.1080648643538189
bench,bench_cluster0,bench_c0_5f355af51670666cfbf62ed378434fd1_1,2,"['bench_5f355af51670666cfbf62ed378434fd1_013.png', 'bench_5f355af51670666cfbf62ed378434fd1_000.png', 'bench_f2390f9103195622ad5067eac75a07f7_012.png']",0.11763059067523551
bench,bench_cluster0,bench_c0_5f355af51670666cfbf62ed378434fd1_2,0,"['bench_9c8aba47e37b1eff155d75bbf62b80_003.png', 'bench_5f355af51670666cfbf62ed378434fd1_007.png', 'bench_5f355af51670666cfbf62ed378434fd1_014.png']",0.1080648643538189
bench,bench_cluster0,bench_c0_241f99f97083f685beedb4c8fd29e2d1_0,1,"['bench_241f99f97083f685beedb4c8fd29e2d1_003.png', 'bench_70edb39bb2710eebcb2a965e75be701c_000.png', 'bench_241f99f97083f685beedb4c8fd29e2d1_011.png']",0.1492015370402422
bench,bench_cluster0,bench_c0_241f99f97083f685beedb4c8fd29e2d1_1,2,"['bench_241f99f97083f685beedb4c8fd29e2d1_012.png', 'bench_241f99f97083f685beedb4c8fd29e2d1_006.png', 'bench_9f5ae162a075ec741e85d47a2a5461b3_010.png']",0.1309840409568681
bench,bench_cluster0,bench_c0_241f99f97083f685beedb4c8fd29e2d1_2,0,"['bench_9f5ae162a075ec741e85d47a2a5461b3_009.png', 'bench_241f99f97083f685beedb4c8fd29e2d1_006.png', 'bench_241f99f97083f685beedb4c8fd29e2d1_009.png']",0.1309840409568681
bench,bench_cluster0,bench_c0_739d41c59dc387e575f9747ff6fb5e8_0,1,"['bench_739d41c59dc387e575f9747ff6fb5e8_012.png', 'bench_107c0b6b32282102493c8fb81dc7c4da_004.png', 'bench_739d41c59dc387e575f9747ff6fb5e8_011.png']",0.17616172513844708
bench,bench_cluster0,bench_c0_739d41c59dc387e575f9747ff6fb5e8_1,0,"['bench_367e5ca5d5791739d4d8765e3910f617_008.png', 'bench_739d41c59dc387e575f9747ff6fb5e8_007.png', 'bench_739d41c59dc387e575f9747ff6fb5e8_002.png']",0.16019847171565893
bench,bench_cluster0,bench_c0_739d41c59dc387e575f9747ff6fb5e8_2,0,"['bench_cc5d0040931906ae81faebbdea6bd9be_009.png', 'bench_739d41c59dc387e575f9747ff6fb5e8_008.png', 'bench_739d41c59dc387e575f9747ff6fb5e8_007.png']",0.12014096833821863
bench,bench_cluster0,bench_c0_7a8dbe4a1ce3be987962800be79c6e52_0,2,"['bench_7a8dbe4a1ce3be987962800be79c6e52_006.png', 'bench_7a8dbe4a1ce3be987962800be79c6e52_012.png', 'bench_d7d6a7fae6003dd6f4fb4dee5181bee_005.png']",0.4455469344309472
bench,bench_cluster0,bench_c0_7a8dbe4a1ce3be987962800be79c6e52_1,1,"['bench_7a8dbe4a1ce3be987962800be79c6e52_007.png', 'bench_2f8bf1c9a8f70cb0f4fb4dee5181bee_001.png', 'bench_7a8dbe4a1ce3be987962800be79c6e52_012.png']",0.4781873552500544
bench,bench_cluster0,bench_c0_7a8dbe4a1ce3be987962800be79c6e52_2,0,"['bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_002.png', 'bench_7a8dbe4a1ce3be987962800be79c6e52_014.png', 'bench_7a8dbe4a1ce3be987962800be79c6e52_012.png']",0.5478348967073647
bench,bench_cluster0,bench_c0_2f8bf1c9a8f70cb0f4fb4dee5181bee_0,0,"['bench_739d41c59dc387e575f9747ff6fb5e8_006.png', 'bench_2f8bf1c9a8f70cb0f4fb4dee5181bee_000.png', 'bench_2f8bf1c9a8f70cb0f4fb4dee5181bee_010.png']",0.1451215609796067
bench,bench_cluster0,bench_c0_2f8bf1c9a8f70cb0f4fb4dee5181bee_1,2,"['bench_2f8bf1c9a8f70cb0f4fb4dee5181bee_001.png', 'bench_2f8bf1c9a8f70cb0f4fb4dee5181bee_009.png', 'bench_739d41c59dc387e575f9747ff6fb5e8_004.png']",0.1451215609796067
bench,bench_cluster0,bench_c0_2f8bf1c9a8f70cb0f4fb4dee5181bee_2,2,"['bench_2f8bf1c9a8f70cb0f4fb4dee5181bee_008.png', 'bench_2f8bf1c9a8f70cb0f4fb4dee5181bee_014.png', 'bench_d7d6a7fae6003dd6f4fb4dee5181bee_000.png']",0.08383453076734315
bench,bench_cluster0,bench_c0_ea892969e4035e0fcb2a965e75be701c_0,2,"['bench_ea892969e4035e0fcb2a965e75be701c_009.png', 'bench_ea892969e4035e0fcb2a965e75be701c_005.png', 'bench_367e5ca5d5791739d4d8765e3910f617_003.png']",0.13806517593243384
bench,bench_cluster0,bench_c0_ea892969e4035e0fcb2a965e75be701c_1,0,"['bench_22da6d7559e28ac9d2b12aa6a0f050b3_001.png', 'bench_ea892969e4035e0fcb2a965e75be701c_013.png', 'bench_ea892969e4035e0fcb2a965e75be701c_004.png']",0.3002046787548055
bench,bench_cluster0,bench_c0_ea892969e4035e0fcb2a965e75be701c_2,0,"['bench_367e5ca5d5791739d4d8765e3910f617_010.png', 'bench_ea892969e4035e0fcb2a965e75be701c_004.png', 'bench_ea892969e4035e0fcb2a965e75be701c_001.png']",0.13806517593243384
bench,bench_cluster0,bench_c0_70edb39bb2710eebcb2a965e75be701c_0,1,"['bench_70edb39bb2710eebcb2a965e75be701c_006.png', 'bench_db4aeb6354f5bd0dd4d8765e3910f617_000.png', 'bench_70edb39bb2710eebcb2a965e75be701c_003.png']",0.10623729030301421
bench,bench_cluster0,bench_c0_70edb39bb2710eebcb2a965e75be701c_1,2,"['bench_70edb39bb2710eebcb2a965e75be701c_010.png', 'bench_70edb39bb2710eebcb2a965e75be701c_009.png', 'bench_8ed3f1b59a74ac71f155d75bbf62b80_012.png']",0.06552509826078456
bench,bench_cluster0,bench_c0_70edb39bb2710eebcb2a965e75be701c_2,0,"['bench_812665596d6c13b1adeb1694faeea26_012.png', 'bench_70edb39bb2710eebcb2a965e75be701c_013.png', 'bench_70edb39bb2710eebcb2a965e75be701c_003.png']",0.07929893692252221
bench,bench_cluster0,bench_c0_17a7a1a4761e9aa1d4bf2d5f775ffe5e_0,2,"['bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_008.png', 'bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_011.png', 'bench_54c5e4961c97527dcb2a965e75be701c_005.png']",0.09726411499537702
bench,bench_cluster0,bench_c0_17a7a1a4761e9aa1d4bf2d5f775ffe5e_1,0,"['bench_54c5e4961c97527dcb2a965e75be701c_010.png', 'bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_008.png', 'bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_013.png']",0.09726411499537702
bench,bench_cluster0,bench_c0_17a7a1a4761e9aa1d4bf2d5f775ffe5e_2,1,"['bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_010.png', 'bench_54c5e4961c97527dcb2a965e75be701c_005.png', 'bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_005.png']",0.09726411499537702
bench,bench_cluster0,bench_c0_d9b39a2a427c17ed43d55fea640906fa_0,1,"['bench_d9b39a2a427c17ed43d55fea640906fa_014.png', 'bench_f958d18643e7dffd99892aa9c57c2870_009.png', 'bench_d9b39a2a427c17ed43d55fea640906fa_002.png']",0.08111367017173854
bench,bench_cluster0,bench_c0_d9b39a2a427c17ed43d55fea640906fa_1,0,"['bench_3b412429257bc1c34e437e844fb32a1e_008.png', 'bench_d9b39a2a427c17ed43d55fea640906fa_004.png', 'bench_d9b39a2a427c17ed43d55fea640906fa_009.png']",0.06361128484396006
bench,bench_cluster0,bench_c0_d9b39a2a427c17ed43d55fea640906fa_2,0,"['bench_56916be69d224f2a3569fd2bf3d0a41b_006.png', 'bench_d9b39a2a427c17ed43d55fea640906fa_011.png', 'bench_d9b39a2a427c17ed43d55fea640906fa_003.png']",0.054246826460195186
bench,bench_cluster0,bench_c0_3f8d7d662c9cd90bd6abb4efd157f402_0,1,"['bench_3f8d7d662c9cd90bd6abb4efd157f402_014.png', 'bench_6c5b4a90068a6b511fcbd85b6ac8926a_000.png', 'bench_3f8d7d662c9cd90bd6abb4efd157f402_007.png']",0.5794770519893288
bench,bench_cluster0,bench_c0_3f8d7d662c9cd90bd6abb4efd157f402_1,1,"['bench_3f8d7d662c9cd90bd6abb4efd157f402_011.png', 'bench_41120a43b6b7c93210399d5a44e67cb5_003.png', 'bench_3f8d7d662c9cd90bd6abb4efd157f402_013.png']",0.3599804665602946
bench,bench_cluster0,bench_c0_3f8d7d662c9cd90bd6abb4efd157f402_2,0,"['bench_ea56c97ec123270c2d776d9e024e5deb_011.png', 'bench_3f8d7d662c9cd90bd6abb4efd157f402_008.png', 'bench_3f8d7d662c9cd90bd6abb4efd157f402_005.png']",0.5628308264998408
bench,bench_cluster0,bench_c0_43e72408630a790181faebbdea6bd9be_0,2,"['bench_43e72408630a790181faebbdea6bd9be_005.png', 'bench_43e72408630a790181faebbdea6bd9be_009.png', 'bench_a0ffa64279a8c6f0f155d75bbf62b80_007.png']",0.10575786102107587
bench,bench_cluster0,bench_c0_43e72408630a790181faebbdea6bd9be_1,0,"['bench_17a7a1a4761e9aa1d4bf2d5f775ffe5e_006.png', 'bench_43e72408630a790181faebbdea6bd9be_013.png', 'bench_43e72408630a790181faebbdea6bd9be_011.png']",0.11173589781505588
bench,bench_cluster0,bench_c0_43e72408630a790181faebbdea6bd9be_2,1,"['bench_43e72408630a790181faebbdea6bd9be_012.png', 'bench_8ed3f1b59a74ac71f155d75bbf62b80_000.png', 'bench_43e72408630a790181faebbdea6bd9be_002.png']",0.10295332729771789
bench,bench_cluster0,bench_c0_b773f8d5af2c1087cb2a965e75be701c_0,1,"['bench_b773f8d5af2c1087cb2a965e75be701c_009.png', 'bench_6a5ba469761d03c0d60ded25865ac76b_010.png', 'bench_b773f8d5af2c1087cb2a965e75be701c_005.png']",0.03646956597092921
bench,bench_cluster0,bench_c0_b773f8d5af2c1087cb2a965e75be701c_1,2,"['bench_b773f8d5af2c1087cb2a965e75be701c_011.png', 'bench_b773f8d5af2c1087cb2a965e75be701c_005.png', 'bench_23b5a3c3d7d6057636ebcfdda999d232_013.png']",0.09281000141511442
bench,bench_cluster0,bench_c0_b773f8d5af2c1087cb2a965e75be701c_2,2,"['bench_b773f8d5af2c1087cb2a965e75be701c_000.png', 'bench_b773f8d5af2c1087cb2a965e75be701c_003.png', 'bench_107c0b6b32282102493c8fb81dc7c4da_011.png']",0.049433254275015326
bench,bench_cluster0,bench_c0_13b28cea086fbf59585a7824ddda249a_0,0,"['bench_af06152e440a5224e23bd316353fa056_006.png', 'bench_13b28cea086fbf59585a7824ddda249a_005.png', 'bench_13b28cea086fbf59585a7824ddda249a_011.png']",0.39607746655822573
bench,bench_cluster0,bench_c0_13b28cea086fbf59585a7824ddda249a_1,0,"['bench_3461cf51ad90f09ce3dcb92695647492_014.png', 'bench_13b28cea086fbf59585a7824ddda249a_012.png', 'bench_13b28cea086fbf59585a7824ddda249a_001.png']",0.44946921477483226
bench,bench_cluster0,bench_c0_13b28cea086fbf59585a7824ddda249a_2,2,"['bench_13b28cea086fbf59585a7824ddda249a_011.png', 'bench_13b28cea086fbf59585a7824ddda249a_002.png', 'bench_bb07fac582a687f0828583ad97f853c7_002.png']",0.4593325458305778
bench,bench_cluster0,bench_c0_e8db4ae7ddd84627d4d8765e3910f617_0,1,"['bench_e8db4ae7ddd84627d4d8765e3910f617_012.png', 'bench_9c8aba47e37b1eff155d75bbf62b80_008.png', 'bench_e8db4ae7ddd84627d4d8765e3910f617_001.png']",0.3848114829632927
bench,bench_cluster0,bench_c0_e8db4ae7ddd84627d4d8765e3910f617_1,0,"['bench_2e5b449d584725dead5067eac75a07f7_000.png', 'bench_e8db4ae7ddd84627d4d8765e3910f617_011.png', 'bench_e8db4ae7ddd84627d4d8765e3910f617_003.png']",0.40901198902994607
bench,bench_cluster0,bench_c0_e8db4ae7ddd84627d4d8765e3910f617_2,0,"['bench_41120a43b6b7c93210399d5a44e67cb5_010.png', 'bench_e8db4ae7ddd84627d4d8765e3910f617_010.png', 'bench_e8db4ae7ddd84627d4d8765e3910f617_006.png']",0.24969903705787566
bench,bench_cluster0,bench_c0_4e3d100672af00842dc02296076d8ee0_0,2,"['bench_4e3d100672af00842dc02296076d8ee0_013.png', 'bench_4e3d100672af00842dc02296076d8ee0_006.png', 'bench_107c0b6b32282102493c8fb81dc7c4da_010.png']",0.3051156800486676
bench,bench_cluster0,bench_c0_4e3d100672af00842dc02296076d8ee0_1,1,"['bench_4e3d100672af00842dc02296076d8ee0_014.png', 'bench_107c0b6b32282102493c8fb81dc7c4da_007.png', 'bench_4e3d100672af00842dc02296076d8ee0_006.png']",0.3051156800486676
bench,bench_cluster0,bench_c0_4e3d100672af00842dc02296076d8ee0_2,0,"['bench_107c0b6b32282102493c8fb81dc7c4da_010.png', 'bench_4e3d100672af00842dc02296076d8ee0_009.png', 'bench_4e3d100672af00842dc02296076d8ee0_013.png']",0.3051156800486676
bench,bench_cluster0,bench_c0_28b9f2908f0cbb179c21c139c0613648_0,1,"['bench_28b9f2908f0cbb179c21c139c0613648_011.png', 'bench_241f99f97083f685beedb4c8fd29e2d1_000.png', 'bench_28b9f2908f0cbb179c21c139c0613648_002.png']",0.13336662259641485
bench,bench_cluster0,bench_c0_28b9f2908f0cbb179c21c139c0613648_1,0,"['bench_70edb39bb2710eebcb2a965e75be701c_002.png', 'bench_28b9f2908f0cbb179c21c139c0613648_000.png', 'bench_28b9f2908f0cbb179c21c139c0613648_005.png']",0.20793613881937623
bench,bench_cluster0,bench_c0_28b9f2908f0cbb179c21c139c0613648_2,1,"['bench_28b9f2908f0cbb179c21c139c0613648_004.png', 'bench_9f5ae162a075ec741e85d47a2a5461b3_006.png', 'bench_28b9f2908f0cbb179c21c139c0613648_001.png']",0.1816951758916152
bench,bench_cluster0,bench_c0_2e5b449d584725dead5067eac75a07f7_0,0,"['bench_55c97131574186c0d4d8765e3910f617_012.png', 'bench_2e5b449d584725dead5067eac75a07f7_014.png', 'bench_2e5b449d584725dead5067eac75a07f7_005.png']",0.13165716185888998
bench,bench_cluster0,bench_c0_2e5b449d584725dead5067eac75a07f7_1,1,"['bench_2e5b449d584725dead5067eac75a07f7_014.png', 'bench_90a309f7ac2c947f155d75bbf62b80_006.png', 'bench_2e5b449d584725dead5067eac75a07f7_009.png']",0.09841886162226188
bench,bench_cluster0,bench_c0_2e5b449d584725dead5067eac75a07f7_2,1,"['bench_2e5b449d584725dead5067eac75a07f7_003.png', 'bench_812665596d6c13b1adeb1694faeea26_011.png', 'bench_2e5b449d584725dead5067eac75a07f7_014.png']",0.133842467316311
bench,bench_cluster0,bench_c0_5b9261d3ab4192a4cacb7e48ba59c48a_0,2,"['bench_5b9261d3ab4192a4cacb7e48ba59c48a_008.png', 'bench_5b9261d3ab4192a4cacb7e48ba59c48a_006.png', 'bench_437167659b0b5a8fce8fba09dd640742_000.png']",0.38612467397917727
bench,bench_cluster0,bench_c0_5b9261d3ab4192a4cacb7e48ba59c48a_1,1,"['bench_5b9261d3ab4192a4cacb7e48ba59c48a_002.png', 'bench_6a5ba469761d03c0d60ded25865ac76b_009.png', 'bench_5b9261d3ab4192a4cacb7e48ba59c48a_007.png']",0.40096532534929574
bench,bench_cluster0,bench_c0_5b9261d3ab4192a4cacb7e48ba59c48a_2,0,"['bench_7c770e38383d59be279e896561802d26_009.png', 'bench_5b9261d3ab4192a4cacb7e48ba59c48a_012.png', 'bench_5b9261d3ab4192a4cacb7e48ba59c48a_000.png']",0.4130379590604851
bench,bench_cluster0,bench_c0_bb07fac582a687f0828583ad97f853c7_0,2,"['bench_bb07fac582a687f0828583ad97f853c7_012.png', 'bench_bb07fac582a687f0828583ad97f853c7_001.png', 'bench_4e3d100672af00842dc02296076d8ee0_010.png']",0.1792816548110132
bench,bench_cluster0,bench_c0_bb07fac582a687f0828583ad97f853c7_1,0,"['bench_ff8f8d280de66226d2b12aa6a0f050b3_006.png', 'bench_bb07fac582a687f0828583ad97f853c7_011.png', 'bench_bb07fac582a687f0828583ad97f853c7_003.png']",0.2234728749129764
bench,bench_cluster0,bench_c0_bb07fac582a687f0828583ad97f853c7_2,1,"['bench_bb07fac582a687f0828583ad97f853c7_009.png', 'bench_9663627be99d2e27d2b12aa6a0f050b3_001.png', 'bench_bb07fac582a687f0828583ad97f853c7_001.png']",0.2318340410384775
bench,bench_cluster0,bench_c0_23b5a3c3d7d6057636ebcfdda999d232_0,2,"['bench_23b5a3c3d7d6057636ebcfdda999d232_009.png', 'bench_23b5a3c3d7d6057636ebcfdda999d232_000.png', 'bench_7c770e38383d59be279e896561802d26_009.png']",0.16033749974085065
bench,bench_cluster0,bench_c0_23b5a3c3d7d6057636ebcfdda999d232_1,2,"['bench_23b5a3c3d7d6057636ebcfdda999d232_014.png', 'bench_23b5a3c3d7d6057636ebcfdda999d232_010.png', 'bench_f39401db6cc45a3ae3e15116d1de599a_004.png']",0.14246449384908533
bench,bench_cluster0,bench_c0_23b5a3c3d7d6057636ebcfdda999d232_2,2,"['bench_23b5a3c3d7d6057636ebcfdda999d232_008.png', 'bench_23b5a3c3d7d6057636ebcfdda999d232_009.png', 'bench_cc5d0040931906ae81faebbdea6bd9be_009.png']",0.16674742584731106
bench,bench_cluster0,bench_c0_1093ca7b44ac90cd902e30b4d3d9167d_0,2,"['bench_1093ca7b44ac90cd902e30b4d3d9167d_010.png', 'bench_1093ca7b44ac90cd902e30b4d3d9167d_003.png', 'bench_56916be69d224f2a3569fd2bf3d0a41b_009.png']",0.06649313509762278
bench,bench_cluster0,bench_c0_1093ca7b44ac90cd902e30b4d3d9167d_1,1,"['bench_1093ca7b44ac90cd902e30b4d3d9167d_013.png', 'bench_f5ca026c6cb2b06b56be5749887a17a3_008.png', 'bench_1093ca7b44ac90cd902e30b4d3d9167d_006.png']",0.020055987469543846
bench,bench_cluster0,bench_c0_1093ca7b44ac90cd902e30b4d3d9167d_2,2,"['bench_1093ca7b44ac90cd902e30b4d3d9167d_009.png', 'bench_1093ca7b44ac90cd902e30b4d3d9167d_002.png', 'bench_9bd3bcb173dc1fdd73141c5c444ce860_009.png']",0.009528723453609
bench,bench_cluster0,bench_c0_18d0aff1a5eb486ae2be3aed8abfbbaf_0,0,"['bench_cc5d0040931906ae81faebbdea6bd9be_008.png', 'bench_18d0aff1a5eb486ae2be3aed8abfbbaf_011.png', 'bench_18d0aff1a5eb486ae2be3aed8abfbbaf_006.png']",0.16977841961564122
bench,bench_cluster0,bench_c0_18d0aff1a5eb486ae2be3aed8abfbbaf_1,2,"['bench_18d0aff1a5eb486ae2be3aed8abfbbaf_005.png', 'bench_18d0aff1a5eb486ae2be3aed8abfbbaf_006.png', 'bench_812665596d6c13b1adeb1694faeea26_014.png']",0.17037654315836293
bench,bench_cluster0,bench_c0_18d0aff1a5eb486ae2be3aed8abfbbaf_2,2,"['bench_18d0aff1a5eb486ae2be3aed8abfbbaf_007.png', 'bench_18d0aff1a5eb486ae2be3aed8abfbbaf_008.png', 'bench_2e78dad09566bdcecb2a965e75be701c_000.png']",0.14110652999544115
bench,bench_cluster0,bench_c0_a968b5d4ba65b1af155d75bbf62b80_0,2,"['bench_a968b5d4ba65b1af155d75bbf62b80_011.png', 'bench_a968b5d4ba65b1af155d75bbf62b80_005.png', 'bench_ff8f8d280de66226d2b12aa6a0f050b3_009.png']",0.09575691943478526
bench,bench_cluster0,bench_c0_a968b5d4ba65b1af155d75bbf62b80_1,1,"['bench_a968b5d4ba65b1af155d75bbf62b80_001.png', 'bench_5f355af51670666cfbf62ed378434fd1_001.png', 'bench_a968b5d4ba65b1af155d75bbf62b80_014.png']",0.12397067115548821
bench,bench_cluster0,bench_c0_a968b5d4ba65b1af155d75bbf62b80_2,0,"['bench_9c8aba47e37b1eff155d75bbf62b80_010.png', 'bench_a968b5d4ba65b1af155d75bbf62b80_002.png', 'bench_a968b5d4ba65b1af155d75bbf62b80_006.png']",0.09323042841354956
bench,bench_cluster0,bench_c0_3b412429257bc1c34e437e844fb32a1e_0,0,"['bench_f5ca026c6cb2b06b56be5749887a17a3_007.png', 'bench_3b412429257bc1c34e437e844fb32a1e_004.png', 'bench_3b412429257bc1c34e437e844fb32a1e_009.png']",0.053327475373123656
bench,bench_cluster0,bench_c0_3b412429257bc1c34e437e844fb32a1e_1,2,"['bench_3b412429257bc1c34e437e844fb32a1e_010.png', 'bench_3b412429257bc1c34e437e844fb32a1e_008.png', 'bench_9bd3bcb173dc1fdd73141c5c444ce860_007.png']",0.06534788692508764
bench,bench_cluster0,bench_c0_3b412429257bc1c34e437e844fb32a1e_2,1,"['bench_3b412429257bc1c34e437e844fb32a1e_009.png', 'bench_f958d18643e7dffd99892aa9c57c2870_002.png', 'bench_3b412429257bc1c34e437e844fb32a1e_001.png']",0.0054963602317000815
bench,bench_cluster0,bench_c0_107c0b6b32282102493c8fb81dc7c4da_0,1,"['bench_107c0b6b32282102493c8fb81dc7c4da_014.png', 'bench_6a5ba469761d03c0d60ded25865ac76b_000.png', 'bench_107c0b6b32282102493c8fb81dc7c4da_001.png']",0.014760176509532874
bench,bench_cluster0,bench_c0_107c0b6b32282102493c8fb81dc7c4da_1,1,"['bench_107c0b6b32282102493c8fb81dc7c4da_008.png', 'bench_e9491a1e77cb2a65cb6a91bf3956b490_007.png', 'bench_107c0b6b32282102493c8fb81dc7c4da_003.png']",0.08999105925614137
