dataset,condition,trial,oddity_index,images,pair_distance
cabinet,cabinet_train_c1,cabinet_c1_train_225905a8841620d7f6fe1e625c287cfa_1,0,"['cabinet_1c87c14a44982206df3a1b0d597ce76e_006.png', 'cabinet_225905a8841620d7f6fe1e625c287cfa_009.png', 'cabinet_225905a8841620d7f6fe1e625c287cfa_012.png']",0.15287117808488115
cabinet,cabinet_train_c1,cabinet_c1_train_225905a8841620d7f6fe1e625c287cfa_2,0,"['cabinet_7b927d55b634c4aa178e7d331e641179_002.png', 'cabinet_225905a8841620d7f6fe1e625c287cfa_008.png', 'cabinet_225905a8841620d7f6fe1e625c287cfa_013.png']",0.20134564204429195
cabinet,cabinet_train_c1,cabinet_c1_train_1ef44fc1b4cac21af51fa0238791f5dc_0,0,"['cabinet_4cede87a6ca6bb876a485daf2a997e28_004.png', 'cabinet_1ef44fc1b4cac21af51fa0238791f5dc_014.png', 'cabinet_1ef44fc1b4cac21af51fa0238791f5dc_004.png']",0.06748991711667762
cabinet,cabinet_train_c1,cabinet_c1_train_1ef44fc1b4cac21af51fa0238791f5dc_1,1,"['cabinet_1ef44fc1b4cac21af51fa0238791f5dc_007.png', 'cabinet_ab870b99f869186fd523772c66ed5bc5_009.png', 'cabinet_1ef44fc1b4cac21af51fa0238791f5dc_000.png']",0.08446493979144487
cabinet,cabinet_train_c1,cabinet_c1_train_1ef44fc1b4cac21af51fa0238791f5dc_2,1,"['cabinet_1ef44fc1b4cac21af51fa0238791f5dc_003.png', 'cabinet_4cede87a6ca6bb876a485daf2a997e28_007.png', 'cabinet_1ef44fc1b4cac21af51fa0238791f5dc_007.png']",0.06748991711667762
cabinet,cabinet_train_c2,cabinet_c2_train_72d950ea1c029bf2369c46027bce7af_0,2,"['cabinet_72d950ea1c029bf2369c46027bce7af_011.png', 'cabinet_72d950ea1c029bf2369c46027bce7af_008.png', 'cabinet_7eecf98d3b8f93a684c210032662e046_008.png']",0.12395689939831867
cabinet,cabinet_train_c2,cabinet_c2_train_72d950ea1c029bf2369c46027bce7af_1,1,"['cabinet_72d950ea1c029bf2369c46027bce7af_012.png', 'cabinet_11694171ff49a7521ee0429e004db48d_011.png', 'cabinet_72d950ea1c029bf2369c46027bce7af_006.png']",0.21228187917846897
cabinet,cabinet_train_c2,cabinet_c2_train_72d950ea1c029bf2369c46027bce7af_2,1,"['cabinet_72d950ea1c029bf2369c46027bce7af_001.png', 'cabinet_3a910cc1f575b08339d3717288022c20_002.png', 'cabinet_72d950ea1c029bf2369c46027bce7af_008.png']",0.19344173953830313
cabinet,cabinet_train_c2,cabinet_c2_train_24b3f8b6bf4a9a7391a3d45e8887248a_0,0,"['cabinet_9fbb34244e00b2a9eacb155f400b9076_011.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_004.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_014.png']",0.039692250464469
cabinet,cabinet_train_c2,cabinet_c2_train_24b3f8b6bf4a9a7391a3d45e8887248a_1,1,"['cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_001.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_008.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_005.png']",0.11693797124047167
cabinet,cabinet_train_c2,cabinet_c2_train_24b3f8b6bf4a9a7391a3d45e8887248a_2,0,"['cabinet_9fbb34244e00b2a9eacb155f400b9076_014.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_006.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_007.png']",0.039692250464469
cabinet,cabinet_train_c2,cabinet_c2_train_1d898bbd8bbad8f98430b7446f9e1252_0,0,"['cabinet_7eecf98d3b8f93a684c210032662e046_013.png', 'cabinet_1d898bbd8bbad8f98430b7446f9e1252_002.png', 'cabinet_1d898bbd8bbad8f98430b7446f9e1252_011.png']",0.2266787601214828
cabinet,cabinet_train_c2,cabinet_c2_train_1d898bbd8bbad8f98430b7446f9e1252_1,2,"['cabinet_1d898bbd8bbad8f98430b7446f9e1252_000.png', 'cabinet_1d898bbd8bbad8f98430b7446f9e1252_007.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_012.png']",0.14521541007468075
cabinet,cabinet_train_c2,cabinet_c2_train_1d898bbd8bbad8f98430b7446f9e1252_2,1,"['cabinet_1d898bbd8bbad8f98430b7446f9e1252_006.png', 'cabinet_65f11f7cb5c5106eac00fd1150223027_002.png', 'cabinet_1d898bbd8bbad8f98430b7446f9e1252_001.png']",0.2300654834218595
cabinet,cabinet_train_c2,cabinet_c2_train_7eecf98d3b8f93a684c210032662e046_0,0,"['cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_014.png', 'cabinet_7eecf98d3b8f93a684c210032662e046_006.png', 'cabinet_7eecf98d3b8f93a684c210032662e046_004.png']",0.34576545913559
cabinet,cabinet_train_c2,cabinet_c2_train_7eecf98d3b8f93a684c210032662e046_1,0,"['cabinet_1d898bbd8bbad8f98430b7446f9e1252_006.png', 'cabinet_7eecf98d3b8f93a684c210032662e046_013.png', 'cabinet_7eecf98d3b8f93a684c210032662e046_003.png']",0.2266787601214828
cabinet,cabinet_train_c2,cabinet_c2_train_7eecf98d3b8f93a684c210032662e046_2,2,"['cabinet_7eecf98d3b8f93a684c210032662e046_007.png', 'cabinet_7eecf98d3b8f93a684c210032662e046_003.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_006.png']",0.34576545913559
cabinet,cabinet_train_c2,cabinet_c2_train_13bae5728bec802034ea40f5d8767c57_0,2,"['cabinet_13bae5728bec802034ea40f5d8767c57_002.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_010.png', 'cabinet_3a910cc1f575b08339d3717288022c20_010.png']",0.1028140768232434
cabinet,cabinet_train_c2,cabinet_c2_train_13bae5728bec802034ea40f5d8767c57_1,0,"['cabinet_3a910cc1f575b08339d3717288022c20_009.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_004.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_012.png']",0.1028140768232434
cabinet,cabinet_train_c2,cabinet_c2_train_13bae5728bec802034ea40f5d8767c57_2,0,"['cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_012.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_011.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_002.png']",0.03559001187256683
cabinet,cabinet_train_c2,cabinet_c2_train_b7a9d8b469cb06037824b732b006daaa_0,1,"['cabinet_b7a9d8b469cb06037824b732b006daaa_003.png', 'cabinet_43552fecbd07876acac27d617fa518f5_010.png', 'cabinet_b7a9d8b469cb06037824b732b006daaa_012.png']",0.1213607781697873
cabinet,cabinet_train_c2,cabinet_c2_train_b7a9d8b469cb06037824b732b006daaa_1,2,"['cabinet_b7a9d8b469cb06037824b732b006daaa_007.png', 'cabinet_b7a9d8b469cb06037824b732b006daaa_014.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_007.png']",0.17199650731505478
cabinet,cabinet_train_c2,cabinet_c2_train_b7a9d8b469cb06037824b732b006daaa_2,1,"['cabinet_b7a9d8b469cb06037824b732b006daaa_011.png', 'cabinet_21eb0039185dd955c59350d819542ec7_012.png', 'cabinet_b7a9d8b469cb06037824b732b006daaa_007.png']",0.15288787018906547
cabinet,cabinet_train_c2,cabinet_c2_train_740f399fea35db05490ad276cd2af3a4_0,0,"['cabinet_43552fecbd07876acac27d617fa518f5_006.png', 'cabinet_740f399fea35db05490ad276cd2af3a4_003.png', 'cabinet_740f399fea35db05490ad276cd2af3a4_000.png']",0.33563828856298883
cabinet,cabinet_train_c2,cabinet_c2_train_740f399fea35db05490ad276cd2af3a4_1,0,"['cabinet_43552fecbd07876acac27d617fa518f5_005.png', 'cabinet_740f399fea35db05490ad276cd2af3a4_012.png', 'cabinet_740f399fea35db05490ad276cd2af3a4_010.png']",0.33563828856298883
cabinet,cabinet_train_c2,cabinet_c2_train_740f399fea35db05490ad276cd2af3a4_2,1,"['cabinet_740f399fea35db05490ad276cd2af3a4_013.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_012.png', 'cabinet_740f399fea35db05490ad276cd2af3a4_014.png']",0.46787981526796585
cabinet,cabinet_train_c2,cabinet_c2_train_3a910cc1f575b08339d3717288022c20_0,1,"['cabinet_3a910cc1f575b08339d3717288022c20_006.png', 'cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_004.png', 'cabinet_3a910cc1f575b08339d3717288022c20_014.png']",0.11427208038372727
cabinet,cabinet_train_c2,cabinet_c2_train_3a910cc1f575b08339d3717288022c20_1,2,"['cabinet_3a910cc1f575b08339d3717288022c20_007.png', 'cabinet_3a910cc1f575b08339d3717288022c20_001.png', 'cabinet_65f11f7cb5c5106eac00fd1150223027_003.png']",0.08724034577063755
cabinet,cabinet_train_c2,cabinet_c2_train_3a910cc1f575b08339d3717288022c20_2,2,"['cabinet_3a910cc1f575b08339d3717288022c20_012.png', 'cabinet_3a910cc1f575b08339d3717288022c20_011.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_000.png']",0.06538430936243578
cabinet,cabinet_train_c2,cabinet_c2_train_253c1fd3743c47234da5feafe6f1c8fc_0,1,"['cabinet_253c1fd3743c47234da5feafe6f1c8fc_004.png', 'cabinet_5799c06f71bf6b88c59350d819542ec7_007.png', 'cabinet_253c1fd3743c47234da5feafe6f1c8fc_000.png']",0.010881008974765183
cabinet,cabinet_train_c2,cabinet_c2_train_253c1fd3743c47234da5feafe6f1c8fc_1,0,"['cabinet_a49eec529b5c44eaac00fd1150223027_002.png', 'cabinet_253c1fd3743c47234da5feafe6f1c8fc_007.png', 'cabinet_253c1fd3743c47234da5feafe6f1c8fc_006.png']",0.2664415989875847
cabinet,cabinet_train_c2,cabinet_c2_train_253c1fd3743c47234da5feafe6f1c8fc_2,1,"['cabinet_253c1fd3743c47234da5feafe6f1c8fc_003.png', 'cabinet_43552fecbd07876acac27d617fa518f5_006.png', 'cabinet_253c1fd3743c47234da5feafe6f1c8fc_014.png']",0.31576999822761453
cabinet,cabinet_train_c2,cabinet_c2_train_a49eec529b5c44eaac00fd1150223027_0,1,"['cabinet_a49eec529b5c44eaac00fd1150223027_003.png', 'cabinet_253c1fd3743c47234da5feafe6f1c8fc_010.png', 'cabinet_a49eec529b5c44eaac00fd1150223027_011.png']",0.2664415989875847
cabinet,cabinet_train_c2,cabinet_c2_train_a49eec529b5c44eaac00fd1150223027_1,2,"['cabinet_a49eec529b5c44eaac00fd1150223027_002.png', 'cabinet_a49eec529b5c44eaac00fd1150223027_010.png', 'cabinet_72d950ea1c029bf2369c46027bce7af_001.png']",0.2695443677670477
cabinet,cabinet_train_c2,cabinet_c2_train_a49eec529b5c44eaac00fd1150223027_2,2,"['cabinet_a49eec529b5c44eaac00fd1150223027_001.png', 'cabinet_a49eec529b5c44eaac00fd1150223027_013.png', 'cabinet_5799c06f71bf6b88c59350d819542ec7_011.png']",0.2604115662112759
cabinet,cabinet_train_c2,cabinet_c2_train_9ea0005f3d702b4f6cc679ef84e06ad6_0,0,"['cabinet_87c85956b41a7fc541d86c17c15247b0_001.png', 'cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_007.png', 'cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_002.png']",0.10074899645862267
cabinet,cabinet_train_c2,cabinet_c2_train_9ea0005f3d702b4f6cc679ef84e06ad6_1,1,"['cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_003.png', 'cabinet_21eb0039185dd955c59350d819542ec7_011.png', 'cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_010.png']",0.14561923228135898
cabinet,cabinet_train_c2,cabinet_c2_train_9ea0005f3d702b4f6cc679ef84e06ad6_2,1,"['cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_007.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_008.png', 'cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_013.png']",0.10074899645862267
cabinet,cabinet_train_c2,cabinet_c2_train_d56ac97208393d54bc8967b0321bd9d2_0,1,"['cabinet_d56ac97208393d54bc8967b0321bd9d2_000.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_013.png', 'cabinet_d56ac97208393d54bc8967b0321bd9d2_011.png']",0.2292747111699206
cabinet,cabinet_train_c2,cabinet_c2_train_d56ac97208393d54bc8967b0321bd9d2_1,0,"['cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_001.png', 'cabinet_d56ac97208393d54bc8967b0321bd9d2_008.png', 'cabinet_d56ac97208393d54bc8967b0321bd9d2_003.png']",0.2292747111699206
cabinet,cabinet_train_c2,cabinet_c2_train_d56ac97208393d54bc8967b0321bd9d2_2,2,"['cabinet_d56ac97208393d54bc8967b0321bd9d2_003.png', 'cabinet_d56ac97208393d54bc8967b0321bd9d2_007.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_014.png']",0.2292747111699206
cabinet,cabinet_train_c2,cabinet_c2_train_c031c55d7ff5bd7d824080f516909671_0,0,"['cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_004.png', 'cabinet_c031c55d7ff5bd7d824080f516909671_004.png', 'cabinet_c031c55d7ff5bd7d824080f516909671_008.png']",0.14418632340634918
cabinet,cabinet_train_c2,cabinet_c2_train_c031c55d7ff5bd7d824080f516909671_1,1,"['cabinet_c031c55d7ff5bd7d824080f516909671_007.png', 'cabinet_3a910cc1f575b08339d3717288022c20_004.png', 'cabinet_c031c55d7ff5bd7d824080f516909671_014.png']",0.1940435564700188
cabinet,cabinet_train_c2,cabinet_c2_train_c031c55d7ff5bd7d824080f516909671_2,2,"['cabinet_c031c55d7ff5bd7d824080f516909671_003.png', 'cabinet_c031c55d7ff5bd7d824080f516909671_009.png', 'cabinet_3a910cc1f575b08339d3717288022c20_000.png']",0.1940435564700188
cabinet,cabinet_train_c2,cabinet_c2_train_21eb0039185dd955c59350d819542ec7_0,1,"['cabinet_21eb0039185dd955c59350d819542ec7_010.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_006.png', 'cabinet_21eb0039185dd955c59350d819542ec7_007.png']",0.2014039122561293
cabinet,cabinet_train_c2,cabinet_c2_train_21eb0039185dd955c59350d819542ec7_1,0,"['cabinet_b7a9d8b469cb06037824b732b006daaa_002.png', 'cabinet_21eb0039185dd955c59350d819542ec7_013.png', 'cabinet_21eb0039185dd955c59350d819542ec7_006.png']",0.15288787018906547
cabinet,cabinet_train_c2,cabinet_c2_train_21eb0039185dd955c59350d819542ec7_2,2,"['cabinet_21eb0039185dd955c59350d819542ec7_005.png', 'cabinet_21eb0039185dd955c59350d819542ec7_001.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_010.png']",0.13030384318225352
cabinet,cabinet_train_c2,cabinet_c2_train_433b0fe363861867b25e7c54df7809b7_0,1,"['cabinet_433b0fe363861867b25e7c54df7809b7_004.png', 'cabinet_d56ac97208393d54bc8967b0321bd9d2_014.png', 'cabinet_433b0fe363861867b25e7c54df7809b7_007.png']",0.2856789394909287
cabinet,cabinet_train_c2,cabinet_c2_train_433b0fe363861867b25e7c54df7809b7_1,0,"['cabinet_3a910cc1f575b08339d3717288022c20_001.png', 'cabinet_433b0fe363861867b25e7c54df7809b7_006.png', 'cabinet_433b0fe363861867b25e7c54df7809b7_002.png']",0.26984747818251287
cabinet,cabinet_train_c2,cabinet_c2_train_433b0fe363861867b25e7c54df7809b7_2,1,"['cabinet_433b0fe363861867b25e7c54df7809b7_006.png', 'cabinet_b1e2647ec67a6402d616724413b4089e_012.png', 'cabinet_433b0fe363861867b25e7c54df7809b7_013.png']",0.2962491197206074
cabinet,cabinet_train_c2,cabinet_c2_train_9fbb34244e00b2a9eacb155f400b9076_0,2,"['cabinet_9fbb34244e00b2a9eacb155f400b9076_013.png', 'cabinet_9fbb34244e00b2a9eacb155f400b9076_005.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_008.png']",0.08373651138093063
cabinet,cabinet_train_c2,cabinet_c2_train_9fbb34244e00b2a9eacb155f400b9076_1,2,"['cabinet_9fbb34244e00b2a9eacb155f400b9076_011.png', 'cabinet_9fbb34244e00b2a9eacb155f400b9076_009.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_004.png']",0.039692250464469
cabinet,cabinet_train_c2,cabinet_c2_train_9fbb34244e00b2a9eacb155f400b9076_2,0,"['cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_009.png', 'cabinet_9fbb34244e00b2a9eacb155f400b9076_002.png', 'cabinet_9fbb34244e00b2a9eacb155f400b9076_011.png']",0.039692250464469
cabinet,cabinet_train_c2,cabinet_c2_train_65f11f7cb5c5106eac00fd1150223027_0,2,"['cabinet_65f11f7cb5c5106eac00fd1150223027_000.png', 'cabinet_65f11f7cb5c5106eac00fd1150223027_003.png', 'cabinet_3a910cc1f575b08339d3717288022c20_000.png']",0.08724034577063755
cabinet,cabinet_train_c2,cabinet_c2_train_65f11f7cb5c5106eac00fd1150223027_1,1,"['cabinet_65f11f7cb5c5106eac00fd1150223027_003.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_013.png', 'cabinet_65f11f7cb5c5106eac00fd1150223027_014.png']",0.08722556063187203
cabinet,cabinet_train_c2,cabinet_c2_train_65f11f7cb5c5106eac00fd1150223027_2,1,"['cabinet_65f11f7cb5c5106eac00fd1150223027_011.png', 'cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_008.png', 'cabinet_65f11f7cb5c5106eac00fd1150223027_010.png']",0.07154359640308006
cabinet,cabinet_train_c2,cabinet_c2_train_b1e2647ec67a6402d616724413b4089e_0,1,"['cabinet_b1e2647ec67a6402d616724413b4089e_010.png', 'cabinet_c031c55d7ff5bd7d824080f516909671_008.png', 'cabinet_b1e2647ec67a6402d616724413b4089e_009.png']",0.21050026440447156
cabinet,cabinet_train_c2,cabinet_c2_train_b1e2647ec67a6402d616724413b4089e_1,2,"['cabinet_b1e2647ec67a6402d616724413b4089e_012.png', 'cabinet_b1e2647ec67a6402d616724413b4089e_006.png', 'cabinet_b7a9d8b469cb06037824b732b006daaa_008.png']",0.099238007738365
cabinet,cabinet_train_c2,cabinet_c2_train_b1e2647ec67a6402d616724413b4089e_2,2,"['cabinet_b1e2647ec67a6402d616724413b4089e_005.png', 'cabinet_b1e2647ec67a6402d616724413b4089e_011.png', 'cabinet_c031c55d7ff5bd7d824080f516909671_005.png']",0.21050026440447156
cabinet,cabinet_train_c2,cabinet_c2_train_43552fecbd07876acac27d617fa518f5_0,2,"['cabinet_43552fecbd07876acac27d617fa518f5_012.png', 'cabinet_43552fecbd07876acac27d617fa518f5_009.png', 'cabinet_b7a9d8b469cb06037824b732b006daaa_012.png']",0.1213607781697873
cabinet,cabinet_train_c2,cabinet_c2_train_43552fecbd07876acac27d617fa518f5_1,0,"['cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_002.png', 'cabinet_43552fecbd07876acac27d617fa518f5_014.png', 'cabinet_43552fecbd07876acac27d617fa518f5_008.png']",0.1848160676922055
cabinet,cabinet_train_c2,cabinet_c2_train_43552fecbd07876acac27d617fa518f5_2,2,"['cabinet_43552fecbd07876acac27d617fa518f5_014.png', 'cabinet_43552fecbd07876acac27d617fa518f5_011.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_004.png']",0.18222678078559684
cabinet,cabinet_train_c2,cabinet_c2_train_11694171ff49a7521ee0429e004db48d_0,0,"['cabinet_72d950ea1c029bf2369c46027bce7af_008.png', 'cabinet_11694171ff49a7521ee0429e004db48d_007.png', 'cabinet_11694171ff49a7521ee0429e004db48d_012.png']",0.21228187917846897
cabinet,cabinet_train_c2,cabinet_c2_train_11694171ff49a7521ee0429e004db48d_1,0,"['cabinet_24b3f8b6bf4a9a7391a3d45e8887248a_002.png', 'cabinet_11694171ff49a7521ee0429e004db48d_011.png', 'cabinet_11694171ff49a7521ee0429e004db48d_001.png']",0.14448186553175235
cabinet,cabinet_train_c2,cabinet_c2_train_11694171ff49a7521ee0429e004db48d_2,1,"['cabinet_11694171ff49a7521ee0429e004db48d_000.png', 'cabinet_1d898bbd8bbad8f98430b7446f9e1252_006.png', 'cabinet_11694171ff49a7521ee0429e004db48d_014.png']",0.06414531727224981
cabinet,cabinet_train_c2,cabinet_c2_train_5799c06f71bf6b88c59350d819542ec7_0,2,"['cabinet_5799c06f71bf6b88c59350d819542ec7_011.png', 'cabinet_5799c06f71bf6b88c59350d819542ec7_000.png', 'cabinet_a49eec529b5c44eaac00fd1150223027_002.png']",0.2604115662112759
cabinet,cabinet_train_c2,cabinet_c2_train_5799c06f71bf6b88c59350d819542ec7_1,2,"['cabinet_5799c06f71bf6b88c59350d819542ec7_007.png', 'cabinet_5799c06f71bf6b88c59350d819542ec7_011.png', 'cabinet_64f02390a1487f791e4b67452ae5160_009.png']",0.24038707100077972
cabinet,cabinet_train_c2,cabinet_c2_train_5799c06f71bf6b88c59350d819542ec7_2,1,"['cabinet_5799c06f71bf6b88c59350d819542ec7_001.png', 'cabinet_64f02390a1487f791e4b67452ae5160_011.png', 'cabinet_5799c06f71bf6b88c59350d819542ec7_006.png']",0.24038707100077972
cabinet,cabinet_train_c2,cabinet_c2_train_87c85956b41a7fc541d86c17c15247b0_0,1,"['cabinet_87c85956b41a7fc541d86c17c15247b0_012.png', 'cabinet_3a910cc1f575b08339d3717288022c20_004.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_011.png']",0.13153721755395387
cabinet,cabinet_train_c2,cabinet_c2_train_87c85956b41a7fc541d86c17c15247b0_1,1,"['cabinet_87c85956b41a7fc541d86c17c15247b0_012.png', 'cabinet_65f11f7cb5c5106eac00fd1150223027_004.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_008.png']",0.11059286831642712
cabinet,cabinet_train_c2,cabinet_c2_train_87c85956b41a7fc541d86c17c15247b0_2,1,"['cabinet_87c85956b41a7fc541d86c17c15247b0_008.png', 'cabinet_21eb0039185dd955c59350d819542ec7_002.png', 'cabinet_87c85956b41a7fc541d86c17c15247b0_007.png']",0.13030384318225352
cabinet,cabinet_train_c2,cabinet_c2_train_7aee2d4c1e70d27c921dd903dd0b8b17_0,0,"['cabinet_65f11f7cb5c5106eac00fd1150223027_012.png', 'cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_009.png', 'cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_012.png']",0.09754111927101639
cabinet,cabinet_train_c2,cabinet_c2_train_7aee2d4c1e70d27c921dd903dd0b8b17_1,0,"['cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_014.png', 'cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_001.png', 'cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_013.png']",0.11423555366734917
cabinet,cabinet_train_c2,cabinet_c2_train_7aee2d4c1e70d27c921dd903dd0b8b17_2,1,"['cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_001.png', 'cabinet_9fbb34244e00b2a9eacb155f400b9076_011.png', 'cabinet_7aee2d4c1e70d27c921dd903dd0b8b17_007.png']",0.11128600589395621
cabinet,cabinet_train_c2,cabinet_c2_train_3105e7ff7fbf3e423e72cffee9fc75b0_0,0,"['cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_000.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_002.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_003.png']",0.11056746122699357
cabinet,cabinet_train_c2,cabinet_c2_train_3105e7ff7fbf3e423e72cffee9fc75b0_1,2,"['cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_011.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_010.png', 'cabinet_13bae5728bec802034ea40f5d8767c57_012.png']",0.10228063390571396
cabinet,cabinet_train_c2,cabinet_c2_train_3105e7ff7fbf3e423e72cffee9fc75b0_2,2,"['cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_014.png', 'cabinet_3105e7ff7fbf3e423e72cffee9fc75b0_008.png', 'cabinet_9ea0005f3d702b4f6cc679ef84e06ad6_011.png']",0.11056746122699357
cabinet,cabinet_train_c2,cabinet_c2_train_64f02390a1487f791e4b67452ae5160_0,1,"['cabinet_64f02390a1487f791e4b67452ae5160_013.png', 'cabinet_433b0fe363861867b25e7c54df7809b7_009.png', 'cabinet_64f02390a1487f791e4b67452ae5160_009.png']",0.24160507634898698
cabinet,cabinet_train_c2,cabinet_c2_train_64f02390a1487f791e4b67452ae5160_1,1,"['cabinet_64f02390a1487f791e4b67452ae5160_004.png', 'cabinet_253c1fd3743c47234da5feafe6f1c8fc_008.png', 'cabinet_64f02390a1487f791e4b67452ae5160_012.png']",0.2514044478646773
cabinet,cabinet_train_c2,cabinet_c2_train_64f02390a1487f791e4b67452ae5160_2,1,"['cabinet_64f02390a1487f791e4b67452ae5160_005.png', 'cabinet_5799c06f71bf6b88c59350d819542ec7_009.png', 'cabinet_64f02390a1487f791e4b67452ae5160_002.png']",0.24038707100077972
car,car_train_c0,car_c0_train_18e16129375e723e6f8f8c736fcc7940_0,0,"['car_e738466fb6cc90530714334794526d4_003.png', 'car_18e16129375e723e6f8f8c736fcc7940_006.png', 'car_18e16129375e723e6f8f8c736fcc7940_005.png']",0.07878212519071603
car,car_train_c0,car_c0_train_18e16129375e723e6f8f8c736fcc7940_1,0,"['car_f7b9529fb166ee56ac922d597da8f180_002.png', 'car_18e16129375e723e6f8f8c736fcc7940_006.png', 'car_18e16129375e723e6f8f8c736fcc7940_001.png']",0.223495788348268
car,car_train_c0,car_c0_train_18e16129375e723e6f8f8c736fcc7940_2,1,"['car_18e16129375e723e6f8f8c736fcc7940_009.png', 'car_e738466fb6cc90530714334794526d4_000.png', 'car_18e16129375e723e6f8f8c736fcc7940_014.png']",0.07878212519071603
car,car_train_c0,car_c0_train_d85d6bcdc81df377f52657bb1f80be90_0,0,"['car_88161acf1ef955c5d76439fb95cdd2ed_001.png', 'car_d85d6bcdc81df377f52657bb1f80be90_006.png', 'car_d85d6bcdc81df377f52657bb1f80be90_000.png']",0.38252028301669583
car,car_train_c0,car_c0_train_d85d6bcdc81df377f52657bb1f80be90_1,2,"['car_d85d6bcdc81df377f52657bb1f80be90_006.png', 'car_d85d6bcdc81df377f52657bb1f80be90_001.png', 'car_c61ec8875746ab78227375499b768057_011.png']",0.29991197753188437
car,car_train_c0,car_c0_train_d85d6bcdc81df377f52657bb1f80be90_2,0,"['car_88161acf1ef955c5d76439fb95cdd2ed_011.png', 'car_d85d6bcdc81df377f52657bb1f80be90_006.png', 'car_d85d6bcdc81df377f52657bb1f80be90_011.png']",0.38252028301669583
car,car_train_c0,car_c0_train_9aaeb0852a4cca28471ac7b6a0462075_0,2,"['car_9aaeb0852a4cca28471ac7b6a0462075_001.png', 'car_9aaeb0852a4cca28471ac7b6a0462075_000.png', 'car_d2776550e240c0d642fb51f57882f419_014.png']",0.3071529725109112
car,car_train_c0,car_c0_train_9aaeb0852a4cca28471ac7b6a0462075_1,1,"['car_9aaeb0852a4cca28471ac7b6a0462075_009.png', 'car_1c490bf1c6b32ef6ff213501a803f212_013.png', 'car_9aaeb0852a4cca28471ac7b6a0462075_002.png']",0.2726413898256028
car,car_train_c0,car_c0_train_9aaeb0852a4cca28471ac7b6a0462075_2,2,"['car_9aaeb0852a4cca28471ac7b6a0462075_002.png', 'car_9aaeb0852a4cca28471ac7b6a0462075_000.png', 'car_7f2acaeb45b72793ce6183244062e7c_007.png']",0.33264718289197004
car,car_train_c0,car_c0_train_d2776550e240c0d642fb51f57882f419_0,1,"['car_d2776550e240c0d642fb51f57882f419_008.png', 'car_7f2acaeb45b72793ce6183244062e7c_011.png', 'car_d2776550e240c0d642fb51f57882f419_003.png']",0.30234316570667763
